scenario,strategy,number_of_paths,mean_terminal_pnl,median_terminal_pnl,pnl_standard_deviation,pnl_1_percentile,pnl_5_percentile,pnl_95_percentile,worst_terminal_pnl,probability_of_loss,expected_shortfall_5,mean_maximum_drawdown,mean_absolute_inventory,mean_maximum_inventory,mean_traded_quantity,mean_markout_per_unit,mean_toxic_fraction,mean_forced_reduction_count,halt_probability,maximum_reconciliation_error,volatility_sensitivity
high_volatility,inventory_volatility,18,1.5516901502712828,2.0149944345250743,8.385335745278923,-18.49984998432265,-8.266590490447873,10.69232119668439,-21.058164857791343,0.3888888888888889,-21.058164857791343,6.394569852174069,2.0400793650793654,5.611111111111111,66.94444444444444,0.05830608655398441,0.0,0.0,0.0,6.945555242054979e-13,0.0
high_volatility,inventory_volatility,18,-0.26326580160685786,1.8607282756814765,8.576027179218066,-22.57715715349036,-15.948951479483446,7.397169000444866,-24.234208571992088,0.3888888888888889,-24.234208571992088,6.839557007896128,1.8567460317460318,4.333333333333333,27.38888888888889,0.09603783683203025,0.0,0.0,0.0,3.979039320256561e-13,0.25
high_volatility,inventory_volatility,18,-0.7303113322642479,0.26900295100552074,4.65195906555951,-11.363428019368385,-11.137140096842339,4.341759686313964,-11.419999999999897,0.4444444444444444,-11.419999999999897,5.066856864588797,1.3773809523809524,2.888888888888889,9.38888888888889,0.1588744746747049,0.0,0.0,0.0,2.5979218776228663e-13,0.55
high_volatility,inventory_volatility,18,0.406376198008121,0.3373959380364109,3.3154791921386235,-4.348772599454408,-4.318761344268431,6.376201127066638,-4.356275413250903,0.3333333333333333,-4.356275413250903,2.526360920767116,0.6825396825396824,1.3333333333333333,1.9444444444444444,0.2672014953770159,0.0,0.0,0.0,2.3869795029440866e-14,1.0
