step,time_start,time_end,mid_start,mid_end,price_change,process_volatility,latent_signal,drift_price_move,information_price_move,noise_price_move,jump_price_move,quote_bid,quote_ask,bid_size,ask_size,bid_distance,ask_distance,quote_center_shift,effective_half_spread,bid_intensity,ask_intensity,bid_fill_quantity,ask_fill_quantity,net_inventory_change,toxic_bid_quantity,toxic_ask_quantity,total_toxic_quantity,inventory_start,inventory_after_risk_action,inventory_after_fills,cash_start,cash_after_risk_action,cash_after_fills,wealth_start,wealth_end,forced_execution_pnl,forced_execution_cost,forced_trade_quantity,spread_capture,maker_fees,price_move_pnl,new_fill_price_pnl,carried_inventory_price_pnl,passive_markout_pnl,drift_price_pnl,information_price_pnl,noise_price_pnl,jump_price_pnl,new_fill_information_pnl,carried_information_pnl,exact_interval_pnl,attributed_interval_pnl,reconciliation_error,risk_state,risk_reason_codes,risk_liquidation_pnl,risk_drawdown,estimated_volatility,target_half_spread,estimated_bid_adverse_loss,estimated_ask_adverse_loss
14,0.056,0.06,100.13312208234687,100.13058656731415,-0.0025355150327186493,0.55,0.5536205996155616,0.0,0.0,-0.0025355150327155363,0.0,100.06,100.22,4.0,4.0,0.07312208234687034,0.08687791765312625,0.006877917653127952,0.0799999999999983,24.1337720176817,18.840468809574382,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,-0.058244164693746825,-0.053173134628309526,0.0,0.0,0.0,0.0,0.0,0.005071030065437299,-0.0,0.005071030065437299,0.0,-0.0,-0.0,0.005071030065431073,-0.0,0.0,-0.0,0.005071030065437299,0.005071030065437299,0.0,normal,,0.0,0.0,0.7422527722830456,0.07581930295987595,0.0,0.0
15,0.06,0.064,100.13058656731415,100.09701033879993,-0.03357622851422093,0.55,-0.18081090455170656,0.0,-0.0,-0.03357622851421964,0.0,100.06,100.22,4.0,4.0,0.0705865673141517,0.0894134326858449,0.009413432685846601,0.0799999999999983,25.26074118355933,17.999930233735267,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,-0.053173134628309526,0.013979322400132332,0.0,0.0,0.0,0.0,0.0,0.06715245702844186,-0.0,0.06715245702844186,0.0,-0.0,0.0,0.06715245702843928,-0.0,-0.0,0.0,0.06715245702844186,0.06715245702844186,0.0,normal,,0.0,0.0,0.7197077600188648,0.0750350734849323,0.0,0.0
16,0.064,0.068,100.09701033879993,100.14158272986076,0.04457239106082511,0.55,-2.040997479345517,0.0,-0.0,0.04457239106081841,0.0,100.02,100.18,4.0,4.0,0.07701033879993702,0.08298966120007378,0.0029896612000612777,0.0800000000000054,22.502436043086995,20.206326909929434,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,0.013979322400132332,-0.07516545972151789,0.0,0.0,0.0,0.0,0.0,-0.08914478212165022,0.0,-0.08914478212165022,0.0,-0.0,0.0,-0.08914478212163682,-0.0,-0.0,0.0,-0.08914478212165022,-0.08914478212165022,0.0,normal,,0.0,0.0,0.7097964152206443,0.07469030681831827,0.0,0.0
17,0.068,0.07200000000000001,100.14158272986076,100.15342372052697,0.011840990666215134,0.55,-1.7847417688919593,0.0,-0.0,0.011840990666221924,0.0,100.07000000000001,100.23,4.0,4.0,0.07158272986075076,0.08841727013924583,0.008417270139247535,0.0799999999999983,24.811829436096794,18.325596672650658,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,-0.07516545972151789,-0.09884744105394816,0.0,0.0,0.0,0.0,0.0,-0.02368198133243027,0.0,-0.02368198133243027,0.0,-0.0,0.0,-0.023681981332443848,-0.0,-0.0,0.0,-0.02368198133243027,-0.02368198133243027,0.0,normal,,0.0,0.0,0.7094947249061542,0.07467981250435846,0.0,0.0
18,0.07200000000000001,0.076,100.15342372052697,100.12908662953086,-0.02433709099611292,0.55,0.15050134657303413,0.0,0.0,-0.02433709099611064,0.0,100.08,100.24000000000001,4.0,4.0,0.07342372052697499,0.08657627947303581,0.006576279473023305,0.0800000000000054,24.00309309122229,18.943041100093524,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,-0.09884744105394816,-0.05017325906172232,0.0,0.0,0.0,0.0,0.0,0.04867418199222584,-0.0,0.04867418199222584,0.0,-0.0,-0.0,0.04867418199222128,-0.0,0.0,-0.0,0.04867418199222584,0.04867418199222584,0.0,normal,,0.0,0.0,0.6894076694444592,0.07398108319016256,0.0,0.0
19,0.076,0.08,100.12908662953086,100.12325843417645,-0.0058281953544110365,0.55,0.23888925196977148,0.0,0.0,-0.005828195354410967,0.0,100.06,100.21000000000001,4.0,4.0,0.06908662953085809,0.0809133704691476,0.005913370469144752,0.07500000000000284,25.95204310220263,20.97579181138596,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,-0.05017325906172232,-0.038516868352900246,0.0,0.0,0.0,0.0,0.0,0.011656390708822073,-0.0,0.011656390708822073,0.0,-0.0,-0.0,0.011656390708821934,-0.0,0.0,-0.0,0.011656390708822073,0.011656390708822073,0.0,normal,,0.0,0.0,0.6750187912790329,0.07348056528241104,0.0,0.0
20,0.08,0.084,100.12325843417645,100.06667760176265,-0.05658083241380041,0.55,-0.489882242736145,0.0,-0.0,-0.05658083241380322,0.0,100.05,100.21000000000001,4.0,4.0,0.07325843417645217,0.08674156582355863,0.006741565823546125,0.0800000000000054,24.074612334709933,18.886766384222785,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,-0.038516868352900246,0.07464479647470057,0.0,0.0,0.0,0.0,0.0,0.11316166482760082,-0.0,0.11316166482760082,0.0,-0.0,0.0,0.11316166482760644,-0.0,-0.0,0.0,0.11316166482760082,0.11316166482760082,0.0,normal,,0.0,0.0,0.6548441527427391,0.0727787893862128,0.0,0.0
21,0.084,0.088,100.06667760176265,100.07824879392372,0.011571192161071053,0.55,-0.4587350349029277,0.0,-0.0,0.011571192161071215,0.0,99.99000000000001,100.15,4.0,4.0,0.07667760176263982,0.08332239823735677,0.0033223982373584704,0.0799999999999983,22.637613536248654,20.085667520935132,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,200.208,200.208,200.208,0.07464479647470057,0.05150241215255846,0.0,0.0,0.0,0.0,0.0,-0.023142384322142107,0.0,-0.023142384322142107,0.0,-0.0,0.0,-0.02314238432214243,-0.0,-0.0,0.0,-0.023142384322142107,-0.023142384322142107,0.0,normal,,0.0,0.0,0.6716490686869542,0.07336334929919819,0.0,0.0
22,0.088,0.092,100.07824879392372,100.0435551596063,-0.034693634317420674,0.55,0.5283704790862835,0.0,0.0,-0.03469363431742,0.0,100.01,100.16,4.0,4.0,0.06824879392371486,0.08175120607627662,0.0067512060762879855,0.07499999999999574,26.346393056159727,20.661828434415824,0.0,1.0,-1.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,200.208,200.208,300.367,0.05150241215255846,0.23633452118110654,0.0,0.0,0.0,0.08175120607627662,0.001,0.10408090295226202,0.034693634317420674,0.06938726863484135,0.11644484039369729,-0.0,-0.0,0.10408090295226,-0.0,-0.0,-0.0,0.18483210902854808,0.18483210902853864,9.43689570931383e-15,normal,,0.0,0.0,0.6527282056877856,0.07270518605309104,0.0,0.0
23,0.092,0.096,100.0435551596063,100.02629958866564,-0.017255570940662324,0.55,0.3017688827797902,0.0,0.0,-0.017255570940665835,0.0,99.98,100.13,4.0,4.0,0.06355515960629532,0.08644484039369615,0.011444840393707523,0.07499999999999574,28.669011404391014,18.987911564633876,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,300.367,300.367,300.367,0.23633452118110654,0.28810123400313614,0.0,0.0,0.0,0.0,0.0,0.05176671282198697,-0.0,0.05176671282198697,0.0,-0.0,-0.0,0.051766712821997504,-0.0,0.0,-0.0,0.051766712822029604,0.05176671282198697,4.263256414560601e-14,normal,,0.0,0.0,0.6469509933547022,0.07250422540860249,0.0,0.0
24,0.096,0.1,100.02629958866564,99.95751740666016,-0.06878218200547792,0.55,0.4959572410389394,0.0,0.0,-0.0687821820054753,0.0,99.96000000000001,100.11,4.0,4.0,0.06629958866562902,0.08370041133436246,0.008700411334359615,0.07499999999999574,27.287182169954697,19.949463810574194,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,300.367,300.367,300.367,0.28810123400313614,0.49444778001952727,0.0,0.0,0.0,0.0,0.0,0.20634654601643376,-0.0,0.20634654601643376,0.0,-0.0,-0.0,0.20634654601642588,-0.0,0.0,-0.0,0.20634654601639113,0.20634654601643376,-4.263256414560601e-14,normal,,0.0,0.0,0.6307924963581932,0.07194215121378894,0.0,0.0
25,0.1,0.10400000000000001,99.95751740666016,99.91661815397472,-0.04089925268543482,0.55,0.8928696604078727,0.0,0.0,-0.040899252685435816,0.0,99.89,100.04,4.0,4.0,0.06751740666015849,0.0824825933398472,0.007482593339844357,0.07500000000000284,26.695535733856705,20.39159875340224,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,300.367,300.367,300.367,0.49444778001952727,0.6171455380758175,0.0,0.0,0.0,0.0,0.0,0.12269775805630445,-0.0,0.12269775805630445,0.0,-0.0,-0.0,0.12269775805630745,-0.0,0.0,-0.0,0.12269775805629024,0.12269775805630445,-1.4210854715202004e-14,normal,,0.0,0.0,0.6670757464303536,0.07320426603634539,0.0,0.0
26,0.10400000000000001,0.108,99.91661815397472,99.98221099981032,0.06559284583559588,0.55,1.96337055742288,0.0,0.0,0.06559284583559084,0.0,99.85000000000001,100.0,4.0,4.0,0.06661815397471571,0.08338184602527576,0.008381846025287132,0.07499999999999574,27.131160432284414,20.064186143114473,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,300.367,300.367,300.367,0.6171455380758175,0.4203670005690583,0.0,0.0,0.0,0.0,0.0,-0.19677853750678764,0.0,-0.19677853750678764,0.0,-0.0,-0.0,-0.19677853750677254,-0.0,0.0,-0.0,-0.19677853750675922,-0.19677853750678764,2.842170943040401e-14,normal,,0.0,0.0,0.6658692675296572,0.07316229860231889,0.0,0.0
27,0.108,0.112,99.98221099981032,99.98504083991928,0.0028298401089585923,0.55,-0.7301013622374686,0.0,-0.0,0.002829840108955706,0.0,99.91,100.07000000000001,4.0,4.0,0.07221099981032353,0.08778900018968727,0.007789000189688977,0.0800000000000054,24.532816585268982,18.53401452605404,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,300.367,300.367,300.367,0.4203670005690583,0.4118774802421967,0.0,0.0,0.0,0.0,0.0,-0.008489520326875777,0.0,-0.008489520326875777,0.0,-0.0,0.0,-0.008489520326867119,-0.0,-0.0,0.0,-0.008489520326861566,-0.008489520326875777,1.4210854715202004e-14,normal,,0.0,0.0,0.6937689023920265,0.07413278891489226,0.0,0.0
28,0.112,0.116,99.98504083991928,99.96342251741375,-0.02161832250553175,0.55,0.7994400268096503,0.0,0.0,-0.021618322505525707,0.0,99.92,100.07000000000001,4.0,4.0,0.065040839919277,0.08495916008072868,0.009959160080725837,0.07500000000000284,27.912498174997147,19.502541470098027,0.0,2.0,-2.0,0.0,0.0,0.0,-3.0,-3.0,-5.0,300.367,300.367,500.50500000000005,0.4118774802421967,0.6878874129313317,0.0,0.0,0.0,0.16991832016145736,0.002,0.10809161252765875,0.0432366450110635,0.06485496751659525,0.21315496517252086,-0.0,-0.0,0.10809161252762853,-0.0,-0.0,-0.0,0.276009932689135,0.2760099326891161,1.887379141862766e-14,normal,,0.0,0.0,0.6727231915552614,0.07340071272145615,0.0,0.0
29,0.116,0.12,99.96342251741375,99.97221478566124,0.008792268247489687,0.55,-0.8418666790980596,0.0,-0.0,0.008792268247488274,0.0,99.9,100.06,4.0,4.0,0.06342251741374128,0.09657748258625531,0.01657748258625702,0.0799999999999983,28.73754215201263,15.82221529424244,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,500.50500000000005,500.50500000000005,500.50500000000005,0.6878874129313317,0.6439260716938975,0.0,0.0,0.0,0.0,0.0,-0.04396134123744844,0.0,-0.04396134123744844,0.0,-0.0,0.0,-0.043961341237441366,-0.0,-0.0,0.0,-0.043961341237434226,-0.04396134123744844,1.4210854715202004e-14,normal,,0.0,0.0,0.6575814633398791,0.07287400688386586,0.0,0.0
30,0.12,0.124,99.97221478566124,99.9632778570305,-0.0089369286307317,0.55,0.8021925716699323,0.0,0.0,-0.008936928630731332,0.0,99.91,100.06,4.0,4.0,0.06221478566124006,0.08778521433876563,0.012785214338762785,0.07500000000000284,29.369112546503548,18.535277575376554,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,500.50500000000005,500.50500000000005,500.50500000000005,0.6439260716938975,0.6886107148475276,0.0,0.0,0.0,0.0,0.0,0.0446846431536585,-0.0,0.0446846431536585,0.0,-0.0,-0.0,0.04468464315365666,-0.0,0.0,-0.0,0.04468464315363008,0.0446846431536585,-2.842170943040401e-14,normal,,0.0,0.0,0.6384576241118599,0.07220878309862427,0.0,0.0
31,0.124,0.128,99.9632778570305,100.05038536481254,0.08710750778203646,0.55,-1.7441041441778018,0.0,-0.0,0.08710750778203967,0.0,99.9,100.05,4.0,4.0,0.06327785703049926,0.08672214296949221,0.011722142969489369,0.07499999999999574,28.81246896965755,18.893370566935022,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,500.50500000000005,500.50500000000005,500.50500000000005,0.6886107148475276,0.25307317593734524,0.0,0.0,0.0,0.0,0.0,-0.4355375389101823,0.0,-0.4355375389101823,0.0,-0.0,0.0,-0.43553753891019836,-0.0,-0.0,0.0,-0.4355375389101823,-0.4355375389101823,0.0,normal,,0.0,0.0,0.6199745800592386,0.07156584940832963,0.0,0.0
32,0.128,0.132,100.05038536481254,100.02140137085935,-0.02898399395319018,0.55,-1.4673686404629127,0.0,-0.0,-0.02898399395318564,0.0,99.99000000000001,100.14,4.0,4.0,0.060385364812532316,0.08961463518745916,0.014614635187456315,0.07499999999999574,30.35232448015541,17.9348587798594,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,500.50500000000005,500.50500000000005,500.50500000000005,0.25307317593734524,0.39799314570331035,0.0,0.0,0.0,0.0,0.0,0.1449199697659509,-0.0,0.1449199697659509,0.0,-0.0,0.0,0.1449199697659282,-0.0,-0.0,0.0,0.1449199697659651,0.1449199697659509,1.4210854715202004e-14,normal,,0.0,0.0,0.6892910414363548,0.0739770262785722,0.0,0.0
33,0.132,0.136,100.02140137085935,100.00677233373257,-0.014629037126780986,0.55,0.489007545837878,0.0,0.0,-0.014629037126778176,0.0,99.96000000000001,100.11,4.0,4.0,0.061401370859343274,0.0885986291406482,0.013598629140645357,0.07499999999999574,29.802282807683635,18.265870997362267,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,500.50500000000005,500.50500000000005,500.50500000000005,0.39799314570331035,0.4711383313372153,0.0,0.0,0.0,0.0,0.0,0.07314518563390493,-0.0,0.07314518563390493,0.0,-0.0,-0.0,0.07314518563389089,-0.0,0.0,-0.0,0.07314518563390493,0.07314518563390493,0.0,normal,,0.0,0.0,0.6776546982042758,0.0735722554478348,0.0,0.0
34,0.136,0.14,100.00677233373257,99.98327763253528,-0.023494701197293466,0.55,-0.2432450011359375,0.0,-0.0,-0.023494701197300485,0.0,99.94,100.10000000000001,4.0,4.0,0.06677233373257252,0.09322766626743828,0.013227666267439986,0.0800000000000054,27.055969453461408,16.805591821002878,1.0,0.0,1.0,0.0,0.0,0.0,-5.0,-5.0,-4.0,500.50500000000005,500.50500000000005,400.5640000000001,0.4711383313372153,0.6308894698589711,0.0,0.0,0.0,0.06677233373257252,0.001,0.09397880478917386,-0.023494701197293466,0.11747350598646733,0.043277632535279054,-0.0,0.0,0.09397880478920194,-0.0,-0.0,0.0,0.15975113852175582,0.15975113852174638,9.43689570931383e-15,normal,,0.0,0.0,0.6594490636184719,0.07293897146089615,0.0,0.0
35,0.14,0.14400000000000002,99.98327763253528,99.99209799324457,0.008820360709293595,0.55,-1.4174201458802729,0.0,-0.0,0.008820360709290962,0.0,99.92,100.07000000000001,4.0,4.0,0.06327763253527507,0.08672236746473061,0.011722367464727768,0.07500000000000284,28.812585398603048,18.893294220598143,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,400.5640000000001,400.5640000000001,400.5640000000001,0.6308894698589711,0.5956080270217967,0.0,0.0,0.0,0.0,0.0,-0.03528144283717438,0.0,-0.03528144283717438,0.0,-0.0,0.0,-0.03528144283716385,-0.0,-0.0,0.0,-0.03528144283717438,-0.03528144283717438,0.0,normal,,0.0,0.0,0.645802367773682,0.07246427040544015,0.002349470119729346,0.0
