step,time_start,time_end,mid_start,mid_end,price_change,process_volatility,latent_signal,drift_price_move,information_price_move,noise_price_move,jump_price_move,quote_bid,quote_ask,bid_size,ask_size,bid_distance,ask_distance,quote_center_shift,effective_half_spread,bid_intensity,ask_intensity,bid_fill_quantity,ask_fill_quantity,net_inventory_change,toxic_bid_quantity,toxic_ask_quantity,total_toxic_quantity,inventory_start,inventory_after_risk_action,inventory_after_fills,cash_start,cash_after_risk_action,cash_after_fills,wealth_start,wealth_end,forced_execution_pnl,forced_execution_cost,forced_trade_quantity,spread_capture,maker_fees,price_move_pnl,new_fill_price_pnl,carried_inventory_price_pnl,passive_markout_pnl,drift_price_pnl,information_price_pnl,noise_price_pnl,jump_price_pnl,new_fill_information_pnl,carried_information_pnl,exact_interval_pnl,attributed_interval_pnl,reconciliation_error,risk_state,risk_reason_codes,risk_liquidation_pnl,risk_drawdown,estimated_volatility,target_half_spread,estimated_bid_adverse_loss,estimated_ask_adverse_loss
10,0.04,0.044,101.03355883160522,100.92356807412754,-0.10999075747767506,3.2,-1.2223516750347165,0.0,-0.21027859747884345,0.10028784000116975,0.0,100.86,101.24000000000001,4.0,4.0,0.17355883160522012,0.20644116839478954,0.016441168394791816,0.19000000000000483,34.31971231099658,0.3283299316758133,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.005441168394781926,0.11543192587245699,0.0,0.0,0.0,0.0,0.0,0.10999075747767506,-0.0,0.10999075747767506,0.0,-0.0,0.21027859747884345,-0.10028784000116975,-0.0,-0.0,0.21027859747884345,0.10999075747767506,0.10999075747767506,0.0,normal,,-0.04735883160521808,0.04735883160521808,3.591215191298462,0.17492061529530484,0.0,0.017115377931447993
11,0.044,0.048,100.92356807412754,101.20015331267844,0.27658523855089356,3.2,1.0944125943296314,0.0,0.18826950549421997,0.08831573305668151,0.0,100.75,101.12,4.0,4.0,0.1735680741275445,0.19643192587246006,0.011431925872457782,0.18500000000000227,2.128540222884603,6.337898215455062,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.11543192587245699,-0.16115331267843658,0.0,0.0,0.0,0.0,0.0,-0.27658523855089356,0.0,-0.27658523855089356,0.0,-0.0,-0.18826950549421997,-0.08831573305668151,-0.0,0.0,-0.18826950549421997,-0.27658523855089356,-0.27658523855089356,0.0,normal,,0.06263192587245697,0.0,3.507775143614221,0.17201814870899698,0.0,0.017115377931447993
12,0.048,0.052000000000000005,101.20015331267844,101.14169795182451,-0.05845536085392666,3.2,-0.0278191323215282,0.0,-0.00478566704421064,-0.05366969380971188,0.0,101.02,101.4,4.0,4.0,0.18015331267844203,0.19984668732156763,0.009846687321569902,0.19000000000000483,7.268719792440693,1.5502301808252037,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.16115331267843658,-0.10269795182450991,0.0,0.0,0.0,0.0,0.0,0.05845536085392666,-0.0,0.05845536085392666,0.0,-0.0,0.00478566704421064,0.05366969380971188,-0.0,-0.0,0.00478566704421064,0.05845536085392666,0.05845536085392666,0.0,normal,,-0.2139533126784366,0.27658523855089356,3.5656287220393716,0.17403058857375817,0.0,0.017115377931447993
13,0.052000000000000005,0.056,101.14169795182451,101.39809173300576,0.2563937811812451,3.2,1.2144262635300702,0.0,0.20891520554370957,0.0474785756375478,0.0,100.97,101.34,4.0,4.0,0.17169795182451253,0.19830204817549202,0.013302048175489745,0.18500000000000227,1.9061437113007795,7.07736316006234,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.10269795182450991,-0.35909173300575503,0.0,0.0,0.0,0.0,0.0,-0.2563937811812451,0.0,-0.2563937811812451,0.0,-0.0,-0.20891520554370957,-0.0474785756375478,-0.0,0.0,-0.20891520554370957,-0.2563937811812451,-0.2563937811812451,0.0,normal,,-0.15549795182450993,0.2181298776969669,3.4644106469376053,0.17050971233906298,0.0,0.017115377931447993
14,0.056,0.06,101.39809173300576,101.43908976100732,0.04099802800156738,3.2,0.7936996965995115,0.0,0.13653849577748456,-0.0955404677759233,0.0,101.22,101.60000000000001,4.0,4.0,0.17809173300575765,0.20190826699425202,0.01190826699424008,0.19000000000000483,2.814729095396783,4.003294248327876,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.35909173300575503,-0.4000897610073224,0.0,0.0,0.0,0.0,0.0,-0.04099802800156738,0.0,-0.04099802800156738,0.0,-0.0,-0.13653849577748456,0.0955404677759233,-0.0,0.0,-0.13653849577748456,-0.04099802800156738,-0.04099802800156738,0.0,normal,,-0.41189173300575505,0.474523658878212,3.502581794648628,0.1718374977834281,0.0,0.017115377931447993
15,0.06,0.064,101.43908976100732,101.25941957264737,-0.17967018835994963,3.2,-1.7126524585875922,0.0,-0.29462401395266535,0.11495382559272739,0.0,101.27,101.63,4.0,4.0,0.16908976100732787,0.19091023899267157,0.010910238992664745,0.17999999999999972,66.98871035732564,0.24110072230283727,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.4000897610073224,-0.22041957264737277,0.0,0.0,0.0,0.0,0.0,0.17967018835994963,-0.0,0.17967018835994963,0.0,-0.0,0.29462401395266535,-0.11495382559272739,-0.0,-0.0,0.29462401395266535,0.17967018835994963,0.17967018835994963,0.0,normal,,-0.4528897610073224,0.5155216868797794,3.39958924710207,0.1682548964284547,0.0,0.017115377931447993
16,0.064,0.068,101.25941957264737,101.20769800797564,-0.0517215646717375,3.2,-0.7669512212022598,0.0,-0.13193701160062396,0.08021544692888799,0.0,101.09,101.45,4.0,4.0,0.16941957264737084,0.1905804273526286,0.01058042735263598,0.17999999999999972,21.407600203647817,0.7544529185730339,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.22041957264737277,-0.16869800797563528,0.0,0.0,0.0,0.0,0.0,0.0517215646717375,-0.0,0.0517215646717375,0.0,-0.0,0.13193701160062396,-0.08021544692888799,-0.0,-0.0,0.13193701160062396,0.0517215646717375,0.0517215646717375,0.0,normal,,-0.2732195726473728,0.33585149851982976,3.3686785650831683,0.16717966667715634,0.0,0.017115377931447993
17,0.068,0.07200000000000001,101.20769800797564,101.32136496545183,0.11366695747619815,3.2,1.3242955430896075,0.0,0.22781578749868134,-0.11414883002248545,0.0,101.04,101.4,4.0,4.0,0.1676980079756305,0.19230199202436893,0.012301992024362107,0.17999999999999972,1.7954183441998073,8.995689781973931,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.16869800797563528,-0.2823649654518334,0.0,0.0,0.0,0.0,0.0,-0.11366695747619815,0.0,-0.11366695747619815,0.0,-0.0,-0.22781578749868134,0.11414883002248545,-0.0,0.0,-0.22781578749868134,-0.11366695747619815,-0.11366695747619815,0.0,normal,,-0.2214980079756353,0.28412993384809226,3.272192286853133,0.16382338625340037,0.0,0.017115377931447993
18,0.07200000000000001,0.076,101.32136496545183,101.36680639810467,0.04544143265283651,3.2,1.0037121505732238,0.0,0.17266649819825106,-0.12722506554542096,0.0,101.16,101.51,4.0,4.0,0.16136496545183832,0.1886350345481702,0.013635034548173053,0.17500000000000426,2.9562834614248223,6.54074264339727,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.2823649654518334,-0.32780639810466994,0.0,0.0,0.0,0.0,0.0,-0.04544143265283651,0.0,-0.04544143265283651,0.0,-0.0,-0.17266649819825106,0.12722506554542096,-0.0,0.0,-0.17266649819825106,-0.04544143265283651,-0.04544143265283651,0.0,normal,,-0.33516496545183344,0.3977968913242904,3.202906567282459,0.161413278738563,0.0,0.017115377931447993
19,0.076,0.08,101.36680639810467,101.58192807149123,0.2151216733865624,3.2,0.875843878639091,0.0,0.15066958729812993,0.06445208608843782,0.0,101.21000000000001,101.55,4.0,4.0,0.15680639810466346,0.18319360189532574,0.013193601895324036,0.1699999999999946,3.7412846084232965,6.187645077501452,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.32780639810466994,-0.5429280714912323,0.0,0.0,0.0,0.0,0.0,-0.2151216733865624,0.0,-0.2151216733865624,0.0,-0.0,-0.15066958729812993,-0.06445208608843782,-0.0,0.0,-0.15066958729812993,-0.2151216733865624,-0.2151216733865624,0.0,normal,,-0.38060639810466995,0.4432383239771269,3.1103163355259817,0.1581925225027965,0.0,0.017115377931447993
20,0.08,0.084,101.58192807149123,101.2377211479565,-0.3442069235347276,3.2,-1.0600877830018292,0.0,-0.1823646801218236,-0.1618422434129001,0.0,101.42,101.77,4.0,4.0,0.16192807149123212,0.1880719285087622,0.01307192850876504,0.17499999999999716,34.82574470521761,0.5552297435643749,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.5429280714912323,-0.19872114795650475,0.0,0.0,0.0,0.0,0.0,0.3442069235347276,-0.0,0.3442069235347276,0.0,-0.0,0.1823646801218236,0.1618422434129001,-0.0,-0.0,0.1823646801218236,0.3442069235347276,0.3442069235347276,0.0,normal,,-0.5957280714912323,0.6583599973636893,3.1285433767213306,0.15882655111980973,0.0,0.017115377931447993
21,0.084,0.088,101.2377211479565,100.78336293208557,-0.45435821587093983,3.2,-1.8850923795406038,0.0,-0.3242884922431143,-0.1300697236278267,0.0,101.07000000000001,101.43,4.0,4.0,0.16772114795649884,0.1922788520435006,0.012278852043493771,0.17999999999999972,84.44386914141826,0.19126345840736664,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,-0.19872114795650475,0.2556370679144351,0.0,0.0,0.0,0.0,0.0,0.45435821587093983,-0.0,0.45435821587093983,0.0,-0.0,0.3242884922431143,0.1300697236278267,-0.0,-0.0,0.3242884922431143,0.45435821587093983,0.45435821587093983,0.0,normal,,-0.25152114795650476,0.31415307382896174,3.3132601367178998,0.1652519336393639,0.0,0.017115377931447993
22,0.088,0.092,100.78336293208557,100.87765450815493,0.09429157606936656,3.2,0.3874498405971898,0.0,0.06665218425938235,0.02763939180998891,0.0,100.60000000000001,100.99000000000001,4.0,4.0,0.18336293208555787,0.2066370679144427,0.011637067914449517,0.19500000000000028,4.168199902834207,2.2580448776698505,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.2556370679144351,0.16134549184506852,0.0,0.0,0.0,0.0,0.0,-0.09429157606936656,0.0,-0.09429157606936656,0.0,-0.0,-0.06665218425938235,-0.02763939180998891,-0.0,0.0,-0.06665218425938235,-0.09429157606936656,-0.09429157606936656,0.0,normal,,0.20283706791443507,0.0,3.6627383191393084,0.17740855117822607,0.0,0.017115377931447993
23,0.092,0.096,100.87765450815493,100.65122646227586,-0.22642804587907506,3.2,-1.1265252764093543,0.0,-0.19379378290711452,-0.03263426297196369,0.0,100.7,101.08,4.0,4.0,0.1776545081549301,0.20234549184506534,0.012345491845067613,0.18999999999999773,28.41752509874393,0.39652252471148564,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.16134549184506852,0.3877735377241436,0.0,0.0,0.0,0.0,0.0,0.22642804587907506,-0.0,0.22642804587907506,0.0,-0.0,0.19379378290711452,0.03263426297196369,-0.0,-0.0,0.19379378290711452,0.22642804587907506,0.22642804587907506,0.0,normal,,0.10854549184506851,0.09429157606936656,3.569884647238148,0.174178631162732,0.0,0.017115377931447993
24,0.096,0.1,100.65122646227586,100.62735518052173,-0.023871281754125562,3.2,0.14859404973434284,0.0,0.025562323028642073,-0.04943360478276337,0.0,100.48,100.85000000000001,4.0,4.0,0.17122646227585392,0.19877353772415063,0.013773537724148355,0.18500000000000227,6.907222962503435,1.9530962520507942,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.3877735377241436,0.41164481947826914,0.0,0.0,0.0,0.0,0.0,0.023871281754125562,-0.0,0.023871281754125562,0.0,-0.0,-0.025562323028642073,0.04943360478276337,-0.0,0.0,-0.025562323028642073,0.023871281754125562,0.023871281754125562,0.0,normal,,0.33497353772414357,0.0,3.570500904679998,0.17420006771128602,0.0,0.017115377931447993
25,0.1,0.10400000000000001,100.62735518052173,100.61588478591072,-0.011470394611009738,3.2,-0.8248539518241578,0.0,-0.1418978970266796,0.13042750241566883,0.0,100.45,100.82000000000001,4.0,4.0,0.1773551805217295,0.19264481947827505,0.00764481947827278,0.18500000000000227,19.893406470525434,0.6781378191881047,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.41164481947826914,0.4231152140892789,0.0,0.0,0.0,0.0,0.0,0.011470394611009738,-0.0,0.011470394611009738,0.0,-0.0,0.1418978970266796,-0.13042750241566883,-0.0,-0.0,0.1418978970266796,0.011470394611009738,0.011470394611009738,0.0,normal,,0.35884481947826913,0.0,3.462963424451696,0.17045937062636166,0.0,0.017115377931447993
26,0.10400000000000001,0.108,100.61588478591072,100.74587969245273,0.1299949065420094,3.2,0.4866277073564567,0.0,0.08371354487189984,0.04628136167010781,0.0,100.45,100.81,4.0,4.0,0.16588478591071976,0.19411521408927968,0.014115214089272854,0.17999999999999972,5.0686649308076435,3.186445873571141,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.4231152140892789,0.2931203075472695,0.0,0.0,0.0,0.0,0.0,-0.1299949065420094,0.0,-0.1299949065420094,0.0,-0.0,-0.08371354487189984,-0.04628136167010781,-0.0,0.0,-0.08371354487189984,-0.1299949065420094,-0.1299949065420094,0.0,normal,,0.37031521408927887,0.0,3.3577614995161262,0.16679991595902657,0.0,0.017115377931447993
27,0.108,0.112,100.74587969245273,100.44748246006667,-0.2983972323860655,3.2,-1.9752122241620844,0.0,-0.3397916202864237,0.041394387900355,0.0,100.58,100.94,4.0,4.0,0.1658796924527337,0.19412030754726572,0.014120307547258903,0.17999999999999972,97.25895453452347,0.16606210225664847,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.2931203075472695,0.591517539933335,0.0,0.0,0.0,0.0,0.0,0.2983972323860655,-0.0,0.2983972323860655,0.0,-0.0,0.3397916202864237,-0.041394387900355,-0.0,-0.0,0.3397916202864237,0.2983972323860655,0.2983972323860655,0.0,normal,,0.24032030754726946,0.1299949065420094,3.2941719272493666,0.16458794923723935,0.0,0.017115377931447993
28,0.112,0.116,100.44748246006667,100.50182475754285,0.054342297476182466,3.2,0.1758670304637412,0.0,0.03025403675880286,0.024088260717373425,0.0,100.28,100.64,4.0,4.0,0.16748246006666534,0.1925175399333341,0.012517539933341482,0.17999999999999972,7.150856452749377,2.25861427368983,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.591517539933335,0.5371752424571525,0.0,0.0,0.0,0.0,0.0,-0.054342297476182466,0.0,-0.054342297476182466,0.0,-0.0,-0.03025403675880286,-0.024088260717373425,-0.0,0.0,-0.03025403675880286,-0.054342297476182466,-0.054342297476182466,0.0,normal,,0.538717539933335,0.0,3.396481736964898,0.1681468015197139,0.0,0.017115377931447993
29,0.116,0.12,100.50182475754285,100.37758727570544,-0.12423748183741168,3.2,-0.3342241506168587,0.0,-0.05749588033515367,-0.06674160150225739,0.0,100.34,100.69,4.0,4.0,0.16182475754284553,0.18817524245714878,0.013175242457151626,0.17499999999999716,14.602316724105123,1.3241932542249633,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.5371752424571525,0.6614127242945642,0.0,0.0,0.0,0.0,0.0,0.12423748183741168,-0.0,0.12423748183741168,0.0,-0.0,0.05749588033515367,0.06674160150225739,-0.0,-0.0,0.05749588033515367,0.12423748183741168,0.12423748183741168,0.0,normal,,0.4843752424571525,0.05434229747618252,3.2997301673907784,0.16478129292215876,0.0,0.017115377931447993
30,0.12,0.124,100.37758727570544,100.52887488300631,0.15128760730087265,3.2,0.7065054998604658,0.0,0.12153866080931962,0.029748946491547714,0.0,100.21000000000001,100.57000000000001,4.0,4.0,0.1675872757054293,0.19241272429457013,0.012412724294577515,0.17999999999999972,3.775675429279741,4.277652238865189,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.6614127242945642,0.5101251169936916,0.0,0.0,0.0,0.0,0.0,-0.15128760730087265,0.0,-0.15128760730087265,0.0,-0.0,-0.12153866080931962,-0.029748946491547714,-0.0,0.0,-0.12153866080931962,-0.15128760730087265,-0.15128760730087265,0.0,normal,,0.6086127242945643,0.0,3.235189377043169,0.16253623802781436,0.0,0.017115377931447993
31,0.124,0.128,100.52887488300631,100.37331388743972,-0.15556099556658864,3.2,-0.14113230737425017,0.0,-0.024278695124925902,-0.13128230044166464,0.0,100.37,100.72,4.0,4.0,0.15887488300630537,0.19112511699368895,0.01612511699369179,0.17499999999999716,12.213815457929119,1.5831489650978305,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.5101251169936916,0.6656861125602802,0.0,0.0,0.0,0.0,0.0,0.15556099556658864,-0.0,0.15556099556658864,0.0,-0.0,0.024278695124925902,0.13128230044166464,-0.0,-0.0,0.024278695124925902,0.15556099556658864,0.15556099556658864,0.0,normal,,0.45732511699369155,0.1512876073008727,3.190890532258249,0.16099530030823356,0.0,0.017115377931447993
32,0.128,0.132,100.37331388743972,100.39252655215833,0.019212664718608607,3.2,-0.5734429452668683,0.0,-0.0986481883468026,0.117860853065404,0.0,100.21000000000001,100.56,4.0,4.0,0.1633138874397133,0.186686112560281,0.011686112560283846,0.17499999999999716,18.94307465734155,1.0207576991532594,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.6656861125602802,0.6464734478416716,0.0,0.0,0.0,0.0,0.0,-0.019212664718608607,0.0,-0.019212664718608607,0.0,-0.0,0.0986481883468026,-0.117860853065404,-0.0,-0.0,0.0986481883468026,-0.019212664718608607,-0.019212664718608607,0.0,normal,,0.6128861125602802,0.0,3.151803260936354,0.1596356474543537,0.0,0.017115377931447993
33,0.132,0.136,100.39252655215833,100.11275846094185,-0.27976809121648216,3.2,-2.179511895341309,0.0,-0.3749368646529732,0.09516877343649903,0.0,100.23,100.58,4.0,4.0,0.1625265521583259,0.18747344784166842,0.012473447841671259,0.17499999999999716,132.01204737972463,0.14647367180433704,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.6464734478416716,0.9262415390581538,0.0,0.0,0.0,0.0,0.0,0.27976809121648216,-0.0,0.27976809121648216,0.0,-0.0,0.3749368646529732,-0.09516877343649903,-0.0,-0.0,0.3749368646529732,0.27976809121648216,0.27976809121648216,0.0,normal,,0.5936734478416716,0.019212664718608607,3.056692471478598,0.15632721348217804,0.0,0.017115377931447993
34,0.136,0.14,100.11275846094185,100.04711100109417,-0.06564745984768194,3.2,0.47753561967907626,0.0,0.0821494520792919,-0.14779691192697697,0.0,99.95,100.3,4.0,4.0,0.16275846094184487,0.18724153905814944,0.012241539058152284,0.17499999999999716,5.420899766874692,3.5669889010444304,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,101.039,101.039,101.039,0.9262415390581538,0.9918889989058357,0.0,0.0,0.0,0.0,0.0,0.06564745984768194,-0.0,0.06564745984768194,0.0,-0.0,-0.0821494520792919,0.14779691192697697,-0.0,0.0,-0.0821494520792919,0.06564745984768194,0.06564745984768194,0.0,normal,,0.8734415390581538,0.0,3.15544283837087,0.15976225035290353,0.0,0.017115377931447993
